Stfleur 37 77 93 95 65 67
Michalik 77 31 42 51 18 79
Spayer 24 10 27 93 94 24
Hernandez 26 46 7 1 28 97
Hertenstein 18 65 64 19 50 71
Shefte 10 15 70 65 3 22
Hoyles 62 97 84 55 4 27
Nasaire 36 36 95 40 38 66
Faulkes 33 9 59 16 28 47
Winograd 84 40 4 67 21 19
Gerundo 77 97 26 21 39 30
Selvy 94 86 0 66 21 51
Chrisman 92 9 59 6 28 8
Ganser 41 52 1 35 70 70
Falvey 22 68 39 34 44 97
Rieper 89 41 26 92 19 32
Butcher 7 47 96 95 38 77
Felcher 95 22 93 44 37 93
Georgiou 80 4 8 33 34 75
Thorner 36 94 37 75 22 96
Curcio 53 26 37 20 44 40
Beissel 99 67 56 43 98 42
Baldenegro 17 40 92 46 55 66
Fandino 88 48 31 34 23 88
Jin 89 93 49 73 40 20
Gullage 62 26 89 68 98 86
Schellermann 58 19 48 43 81 81
Murzyn 88 34 24 44 58 44
Makowsky 60 12 56 96 53 33
Solima 15 29 59 44 81 82
Enget 2 73 20 31 81 14
Grenke 41 0 88 31 74 22
Gnerre 93 90 12 52 56 40
Brien 35 71 72 0 58 87
Krofft 32 11 18 61 23 54
Madril 19 22 90 28 1 98
Salvadge 47 69 57 46 34 71
Stingel 34 13 78 8 29 80
Baran 10 85 20 81 90 26
Vonholt 81 43 80 65 7 47
Papstein 72 30 92 51 22 87
Tilt 13 64 60 23 33 28
Garmon 84 0 51 95 57 68
Punches 89 47 66 86 85 21
Verghese 82 29 80 21 6 20
Senseman 59 91 71 44 65 54
Breines 41 94 13 46 2 18
Damasco 25 28 6 55 82 92
Mcglocklin 6 97 3 45 3 20
Ginocchio 10 98 25 64 8 72
Posse 80 32 94 32 94 52
Edris 46 16 35 38 94 56
Stuermer 58 50 22 64 45 70
Rameres 91 74 75 63 39 60
Albu 4 50 81 69 21 54
Gloor 58 21 45 24 40 51
Millage 96 82 38 31 83 99
Wimpy 56 85 12 66 16 15
Zmolek 15 33 71 9 68 27
Milster 7 75 90 8 7 15
Tieman 27 42 37 31 29 90
Urse 78 90 61 65 12 9
Hopfer 56 81 23 67 78 3
Easterwood 50 37 99 46 74 36
Forkosh 27 45 71 94 53 83
Wages 94 30 53 27 42 6
Fusha 12 15 13 87 80 26
Stanchfield 28 26 27 73 48 15
Elrick 23 14 85 53 30 31
Defiore 83 98 66 85 51 33
Schier 14 75 40 90 76 98
Steerman 84 65 79 81 19 17
Licalzi 9 21 76 70 47 98
Krasner 53 39 38 41 37 37
Buschman 96 30 99 86 15 79
Naso 53 29 72 50 90 52
Kilogan 23 48 4 52 34 81
Prestia 18 59 62 42 60 27
Rozzell 31 98 64 25 98 71
Lempe 38 59 16 60 64 49
Cunnane 21 98 85 20 89 68
Salte 8 18 75 96 31 34
Benak 6 14 24 55 77 54
Fenti 4 67 2 2 81 8
Dauster 64 39 60 40 39 57
Uyematsu 1 16 46 66 4 44
Wysock 61 2 13 33 34 80
Rubinson 46 17 9 2 28 9
Roufs 14 8 11 69 54 29
Staats 44 5 81 22 69 57
Winick 26 72 98 80 30 85
Vanosdol 49 6 28 38 29 56
Lajaunie 4 59 83 58 91 73
Spillane 52 71 39 87 24 43
Schmoyer 64 77 28 35 15 71
Willcutt 44 59 38 63 95 95
Tonetti 48 13 5 68 63 66
Risi 96 56 53 93 29 97
Casciano 45 73 28 58 29 28
Kown 58 95 31 43 38 0
Millam 82 35 19 38 20 35
Carrelli 21 37 35 38 51 0
Arden 7 43 6 82 76 25
Burkard 69 78 10 47 60 65
Guffey 64 70 30 84 62 36
Brower 40 63 27 26 92 10
Shelite 90 74 41 77 4 18
Swentzel 41 60 80 62 90 61
Preskar 39 39 27 2 22 46
Nicoll 9 17 45 85 48 32
Krick 78 14 73 77 84 80
Mcgunnigle 62 46 10 34 45 18
Habeeb 28 17 67 34 42 77
Lamudio 31 67 32 28 52 54
Hoekman 66 95 58 0 94 36
Pitre 17 14 79 13 18 8
Galbraith 89 46 28 17 83 16
Dewoody 43 42 22 92 61 4
Bisso 21 46 30 26 95 35
Stancle 4 67 75 2 99 38
Mayland 86 10 91 5 17 8
Krumbach 37 21 79 83 17 88
Flores 20 98 17 24 78 90
Gatton 69 77 1 25 0 80
Cupelli 58 3 75 73 31 22
Klosinski 1 55 53 87 41 14
Hussy 38 64 69 57 37 84
Brookfield 75 28 30 59 64 55
Bringman 14 94 71 40 73 79
Stika 12 90 50 93 22 72
Loudin 8 49 7 75 33 79
Ciancio 80 64 28 11 0 60
Coble 29 0 83 68 87 53
Stecklein 1 31 73 75 73 76
Debella 39 45 63 12 25 21
Stojanovic 26 98 24 89 0 9
Raio 78 5 95 67 21 15
Felipe 86 11 81 98 46 70
Schappell 20 78 68 54 19 99
Browers 43 10 94 16 7 90
Schnick 57 57 68 3 30 37
Jongebloed 3 81 17 38 37 42
Sher 25 75 53 7 52 16
Atha 96 50 75 96 82 92
Obrist 5 28 19 15 50 70
Tower 96 35 53 42 31 33
Schauble 9 47 57 45 76 85
Sorola 22 27 2 12 47 40
Blackshear 47 58 74 14 2 45
Ou 93 60 31 89 59 40
Rego 39 25 94 23 29 72
Amela 12 28 17 8 15 28
Caprario 42 44 86 39 62 90
Schapp 69 32 26 73 23 40
Thamphia 17 1 96 56 66 37
Soren 69 8 59 39 96 72
Golinski 9 97 70 10 21 97
Procknow 29 80 4 92 49 17
Hult 18 16 47 65 52 87
Rokosz 59 78 86 39 40 17
Husain 70 70 69 34 2 31
Ostlund 19 41 87 84 80 99
Clopton 96 62 51 44 22 44
Niez 41 27 55 86 1 61
Wendy 32 16 63 97 84 39
Baldassarre 91 26 74 57 36 10
Brzostek 21 52 3 5 13 97
Sirignano 20 11 10 66 17 23
Unger 79 51 35 43 56 7
Holmers 48 69 3 24 38 48
Mccarte 77 90 96 51 65 9
Pellitier 86 6 85 78 77 62
Rupley 39 49 64 87 61 58
Defilippi 55 85 58 67 33 85
Krehel 40 55 92 95 7 72
Stableford 90 73 77 38 1 25
Hadian 23 62 34 53 62 49
Madlung 45 1 88 59 18 7
Contorno 18 21 74 52 7 51
Ju 66 43 66 24 59 32
Gronlund 15 7 84 28 27 39
Bauerkemper 72 58 69 5 94 27
Reyez 0 28 25 13 87 86
Reyna 49 30 4 31 75 29
Obnegon 27 46 51 53 44 99
Gidden 17 54 33 46 10 65
Dae 47 51 59 99 60 20
Lord 53 16 33 16 14 62
Chelette 21 69 61 24 79 1
Helwick 45 22 42 84 53 56
Steagall 4 26 37 86 62 92
Sutliff 31 9 18 30 75 17
Bagner 97 72 90 1 84 75
Hoseck 12 92 52 41 69 16
Shiraki 79 37 70 91 3 71
Berthelot 12 15 89 5 46 52
Tawney 44 51 46 6 32 66
Lesko 20 43 83 0 64 6
Sensing 95 13 59 4 57 56
Fegett 15 36 42 73 31 95
Ebadi 65 1 69 13 93 77
Kaune 14 1 50 84 23 68
Dison 66 23 3 24 89 64
Galka 49 69 48 84 42 60
Blaney 31 82 84 84 91 25
Shackelton 27 69 1 51 59 7
Mexicano 22 40 38 94 65 54
Gaye 53 76 32 24 25 45
Gilfoy 70 97 41 77 25 32
Hugus 8 62 12 7 60 82
Earthly 17 16 71 96 93 98
Lindert 5 63 13 55 55 93
Hiraoka 11 7 82 93 50 32
Hillenbrand 59 56 96 8 8 31
Sprowl 47 64 53 56 72 17
Aningalan 85 55 3 30 16 10
Borysewicz 48 20 78 50 64 80
Kielich 55 92 66 54 49 31
Brady 95 79 78 67 26 89
Sulla 14 65 54 71 14 14
Penwarden 19 88 56 2 55 29
Hoznour 58 92 9 25 54 12
Ivaska 21 94 28 58 26 85
Melendy 12 27 68 93 96 56
Winslow 97 76 84 99 73 59
Goodenow 33 36 79 40 26 86
Varble 75 98 64 2 75 55
Kuss 44 3 87 55 1 14
Tees 53 79 78 71 40 70
Zotos 50 38 61 12 47 52
Hutchens 20 46 30 34 87 11
Lawin 39 14 40 62 76 99
Hu 21 23 17 96 81 39
Upwall 15 30 75 56 19 46
Zeoli 20 47 90 48 33 68
Sponholz 13 75 83 62 48 36
Salvetti 44 97 75 47 23 25
Girven 51 98 35 23 92 51
Hosten 18 21 90 58 73 14
Bickle 94 20 96 22 16 84
Mckelphin 89 63 36 57 54 15
Vattikuti 1 70 99 7 29 93
Baksi 18 79 61 14 41 78
Branco 35 72 38 33 32 68
Romain 8 14 58 50 6 62
Schwallie 25 70 72 37 9 46
Jumonville 36 60 3 67 94 83
Ulshafer 95 28 9 35 40 51
Urraca 52 53 11 7 64 62
Gangler 31 43 51 50 75 38
Dulin 72 75 2 72 54 32
Hacher 38 44 90 36 90 48
Buterbaugh 25 37 84 99 44 34
Kramb 89 66 96 11 50 43
Kleespies 1 32 89 59 41 66
Leinweber 12 92 66 65 19 38
Deeg 97 22 58 15 70 2
Macguire 27 26 75 57 49 65
Momplaisir 51 69 24 87 85 34
Munivez 64 47 65 15 51 33
Defilippis 50 59 53 55 48 37
Hallo 77 89 81 51 22 67
Rohen 93 45 19 96 63 22
Gunawan 54 10 57 86 88 1
Nill 53 84 81 98 61 37
Schafersman 63 56 79 24 81 22
Kolek 27 9 63 34 19 19
Kollmorgen 30 50 96 88 83 37
Hupp 55 91 29 97 57 7
Pooni 0 98 27 36 32 66
Kmiec 73 11 29 85 56 93
Mihlfeld 81 34 94 56 48 38
Witz 50 75 42 27 24 62
Wrotten 47 0 4 99 83 94
Dumbar 77 24 74 86 82 37
Piedigrossi 41 84 28 56 2 35
Forkey 66 12 15 61 85 63
Mirsky 93 13 13 66 17 60
Danek 17 90 99 16 49 32
Avena 7 42 90 16 70 59
Cannan 20 56 87 61 50 56
Palesano 64 16 87 11 15 55
Peral 11 23 1 64 98 83
Bigler 44 66 18 22 62 80
Leis 29 3 22 96 30 34
Dalzen 16 39 34 45 60 98
Coltrin 98 92 53 79 54 12
Given 54 99 15 27 79 47
Dearment 85 65 97 96 78 91
Bashore 28 61 76 4 22 4
Bottenfield 53 17 65 70 2 94
Persechino 85 37 97 26 67 2
Pozzo 27 30 25 22 1 4
Garon 47 1 46 8 85 77
Shippee 93 24 5 89 15 72
Adolf 69 59 98 73 21 85
Seidle 52 4 48 12 42 52
Matsuura 17 87 99 17 5 15
Berthold 93 66 48 79 54 20
Apicella 23 78 31 57 34 66
Laurimore 38 19 76 98 98 83
Nauman 96 26 75 45 85 40
Dirth 8 93 70 98 90 95
Donaby 29 5 58 84 12 52
Relford 43 91 92 42 88 19
Poat 15 48 87 80 40 63
Gift 90 84 46 37 97 40
Wrinn 76 10 20 81 23 8
Moles 91 28 41 32 59 80
Ochwat 23 17 72 2 36 41
Ratliff 37 22 0 63 20 26
Swickard 69 9 68 60 27 9
Browen 99 25 98 13 43 69
Meccia 74 86 99 86 59 92
Sealander 85 49 36 80 50 55
Colatruglio 34 97 14 8 1 91
Acosta 75 94 57 89 45 24
Humphery 37 1 7 44 84 66
Beliveau 20 30 32 98 93 57
Demaria 22 79 93 91 96 40
Cambridge 57 39 8 20 82 12
Zeavala 61 85 22 79 51 67
Tarantino 53 6 76 7 14 14
Duplessy 50 81 34 86 11 43
Fritzler 1 37 42 83 39 85
Jurcik 10 41 34 14 21 21
Calvillo 44 76 40 48 12 51
Roher 67 18 52 25 90 6
Collington 83 30 13 30 23 33
Kiefer 68 5 17 73 43 0
Spina 20 57 20 39 59 35
Lube 98 40 26 84 65 57
Rains 13 28 2 54 79 72
Mango 38 55 80 32 86 53
Danielski 9 87 33 41 98 90
Weishar 10 94 98 5 27 26
Ervay 97 96 37 47 16 46
Schroer 95 43 46 71 86 39
Woolworth 2 76 38 62 88 21
Yuan 63 56 93 26 67 80
Rosing 20 61 10 68 43 10
Bushmaker 22 75 43 8 49 52
Wolle 70 96 54 11 5 42
Dudek 37 29 19 87 38 6
Spirk 49 34 81 61 48 57
Alo 28 65 10 68 40 92
Schams 52 2 64 40 25 0
Marta 85 2 70 54 68 24
Zacharewicz 81 82 60 97 60 30
Gavel 64 38 86 60 74 41
Latessa 92 78 56 4 31 7
Lian 36 36 94 22 57 71
Luttman 10 57 94 77 57 93
Frisbey 78 24 62 50 35 87
Harleston 30 86 0 23 58 30
Henzler 94 10 54 65 63 61
Exon 57 78 11 60 22 25
Jans 91 98 65 72 65 71
Pishko 6 63 63 16 47 80
Keown 62 54 63 38 38 68
Dishinger 92 39 37 96 17 54
Parraz 56 55 91 18 61 12
Whetsell 18 93 68 18 27 50
Hallowich 2 83 88 33 25 87
Telfer 27 9 91 33 13 50
Rippetoe 55 93 49 37 30 66
Yielding 61 44 47 6 72 31
Dokuchitz 91 80 3 81 97 53
Opher 22 10 79 83 65 84
Karagiannes 90 96 87 11 7 87
Bawcombe 49 6 77 83 62 64
Null 22 41 70 1 10 84
Figge 31 50 9 54 77 68
Gaukel 80 17 95 46 36 90
Kupper 72 22 80 90 72 4
Liestman 0 91 1 82 57 79
Franich 15 46 38 58 57 83
West 19 4 33 97 48 42
Guthary 30 58 52 44 89 90
Hevey 51 27 38 37 84 97
Casolary 74 73 95 97 99 80
Leverette 38 64 91 37 38 25
Raider 40 59 35 29 66 79
Hera 51 92 79 70 25 35
Traficante 36 28 47 89 91 86
Esquivias 12 41 83 56 59 29
Semonick 68 96 39 78 63 23
Stremming 35 16 39 55 70 12
Render 23 78 83 78 73 83
Dildine 83 66 95 20 84 87
Ferrie 0 26 50 35 55 51
Kinzer 75 57 15 50 23 27
Franta 51 66 18 70 24 95
Rogel 2 49 21 83 9 79
Depasquale 33 72 78 0 5 74
Alliman 82 1 3 60 82 3
Heichel 57 79 94 14 70 43
Saller 85 22 17 25 44 22
Keelin 87 65 75 77 19 9
Greytak 96 28 54 95 80 76
Mimes 80 21 31 12 70 46
Kopp 35 64 14 74 42 76
Gennock 20 86 22 22 44 0
Miglorie 21 40 62 69 37 76
Haydu 74 59 81 60 34 78
Canatella 29 3 27 47 28 46
Fini 58 8 75 61 36 36
Schwuchow 19 93 1 53 29 92
Klemanski 31 57 68 96 69 20
Burries 67 16 95 80 66 20
Bahadue 86 46 32 14 97 26
Montville 2 94 92 15 29 47
Wyse 61 94 47 88 78 98
Waldrope 71 70 85 86 68 38
Omlin 6 14 47 8 32 55
Lautz 81 73 60 46 76 42
Jeffries 63 8 72 46 44 63
Mccaslin 62 11 58 42 12 95
Barnaba 83 7 82 60 33 32
Mancusi 87 3 67 34 19 7
Glader 64 91 64 81 49 29
Worn 77 52 37 10 85 93
Soiro 41 24 79 67 56 92
Keay 47 73 46 11 42 16
Becze 12 57 0 24 6 51
Bralley 79 11 27 40 20 71
Briceno 10 18 43 84 97 59
Piccirillo 91 54 61 96 81 76
Klassen 36 81 21 59 77 31
Selman 79 63 99 78 73 83
Wegman 27 45 66 13 33 23
Staebell 91 75 72 30 85 69
Wienecke 77 43 0 66 63 21
Melendez 42 46 42 12 64 96
Hardigree 47 83 54 7 12 38
Puccetti 57 57 25 23 89 54
Pesce 36 84 3 67 53 91
Gulikers 26 46 48 9 69 99
Ascencio 11 7 49 45 61 45
Gair 93 92 18 19 59 87
Yurman 44 54 37 9 40 66
Kaul 41 25 88 41 33 60
Motter 61 3 68 51 62 71
Mcgrann 77 35 27 13 55 3
Manos 15 16 82 72 69 29
Stockon 10 3 80 86 91 71
Graap 79 60 54 70 34 76
Spittler 47 10 13 4 57 11
Shakir 6 65 30 68 28 43
Larez 96 35 31 10 28 45
Massmann 77 75 56 95 39 98
Piskel 3 73 41 62 43 37
Krushansky 7 17 53 75 33 75
Kloeker 3 12 98 14 51 75
Ladas 11 99 28 32 16 63
Torruellas 63 63 88 86 62 3
Racicot 2 40 93 64 5 57
Guillaume 92 36 61 60 35 82
Yoest 71 51 0 66 1 44
Weisgerber 4 3 12 42 20 89
Chown 7 23 59 14 48 86
Iacobucci 32 63 63 4 96 84
Lybecker 36 42 26 40 93 81
Rayyan 97 51 91 68 95 51
Oxborough 82 99 96 27 10 19
Mcelhinny 70 99 42 22 86 88
Downie 19 90 93 1 63 16
Varro 54 19 43 96 22 88
Bockhorst 20 95 86 21 96 21
Pisciotta 69 60 85 18 19 27
Massiah 10 95 77 81 88 26
Wingerter 56 78 59 17 21 50
Ignacio 62 9 67 10 56 88
Lehne 14 42 33 96 30 43
Haymon 11 54 56 15 51 8
Niedermeier 71 34 70 41 35 74
Wheelen 95 93 20 68 88 88
Jhonson 33 69 74 10 47 51
Dugan 58 70 34 45 5 47
Zoroiwchak 53 67 2 63 74 93
Pondexter 48 78 11 96 8 44
Durtschi 86 65 15 98 56 44
Ensor 10 30 10 91 51 25
Zdenek 36 31 33 0 43 19
Glime 85 58 2 95 62 31
Johann 7 10 57 65 98 10
Pechon 46 61 91 83 40 74
Dominici 8 92 32 69 97 62
Liuzzi 32 34 32 74 75 55
Golson 99 78 40 0 51 36
Lippoldt 24 74 85 28 57 26
Mcclenty 63 77 48 97 64 32
Skillen 3 24 16 29 30 31
Devenecia 30 17 30 80 65 18
Apking 3 73 24 79 84 21
Doetsch 25 21 49 24 16 16
Blaylock 70 27 63 23 83 33
Whisenant 19 84 3 37 91 10
Laudermilk 21 24 42 47 1 76
Fehringer 92 95 46 88 94 85
Stiller 57 92 95 19 30 15
Remlinger 27 27 14 88 70 43
Nigg 82 69 85 8 91 87
Nesset 94 68 70 39 89 96
Elden 31 93 47 46 30 91
Adrian 36 66 84 49 91 16
Cavaiani 81 12 47 41 1 25
Obeng 43 10 28 26 32 70
Glascott 81 32 46 44 10 25
Zumsteg 61 59 19 82 91 37
Bisch 37 83 52 8 92 78
Devargas 86 0 42 45 0 15
Tibbitts 50 56 29 5 35 53
Mcglaun 65 60 21 90 52 36
Ledenbach 6 83 16 1 81 68
Stocki 32 21 62 55 39 73
Clegg 9 86 4 96 62 80
Garlock 46 97 52 6 57 17
Quirindongo 61 2 26 96 89 24
Malling 53 38 12 37 91 82
Krenik 31 72 49 83 46 64
Loetz 44 57 7 19 97 12
Corzine 0 94 24 61 35 57
Mascia 50 59 6 6 71 45
Lafromboise 46 99 87 8 86 22
Wesly 39 4 4 18 70 41
Hinderer 6 30 15 97 44 63
Quire 41 49 10 95 46 94
Schell 94 20 40 60 52 22
Rotter 48 33 21 47 87 17
Watne 95 49 49 55 43 65
Labrec 61 40 39 28 82 79
Woitowitz 38 95 5 2 37 42
Jasmine 0 99 15 38 96 64
Connally 85 75 53 67 51 9
Eilbeck 83 33 80 88 84 92
Jervis 34 14 79 78 29 15
Jenness 35 2 44 18 39 31
Garlington 99 8 94 67 65 17
Orton 49 14 50 75 91 43
Arvidson 45 83 39 82 8 30
Maski 0 3 5 47 20 42
Langi 17 31 42 34 66 40
Washabaugh 34 32 84 43 11 55
Dambach 78 86 46 41 1 31
Rementer 6 72 14 42 95 43
Thruman 77 62 98 15 64 50
Whitten 42 79 87 48 47 22
Fensel 67 47 4 67 27 82
Trippet 12 27 99 80 84 30
Rankins 83 33 22 85 17 71
Garcilazo 51 26 28 19 39 89
Mabel 17 52 80 63 6 96
Charlton 22 5 16 7 32 1
Bolster 5 55 40 15 38 65
Schad 85 2 94 40 52 62
Onley 79 63 47 78 89 61
Modert 0 48 12 50 29 7
Brownstein 79 25 92 76 34 80
Galauiz 48 93 9 40 77 34
Delillo 72 74 45 66 98 30
Lis 22 39 21 38 88 76
Quamme 36 21 2 0 65 68
Liechti 35 67 67 53 17 38
Niblett 77 54 66 96 45 13
Nabavian 7 13 54 88 20 95
Krenek 9 57 51 34 63 25
Lipani 67 43 89 68 58 89
Lamberth 16 80 37 93 17 49
Moodie 46 20 16 83 49 12
Stum 95 46 23 93 80 28
Holdren 0 58 19 69 60 59
Demart 39 57 28 58 15 53
Jurewicz 10 48 70 78 29 72
Hoage 43 99 23 89 54 58
Lauderdale 45 57 17 9 45 35
Briner 60 99 11 88 14 39
Tso 32 45 85 38 36 84
Lidge 75 70 84 74 55 3
Marcus 65 18 35 6 81 13
Pagels 43 78 36 80 9 4
Mettlen 78 86 40 34 97 4
Quanstrum 24 49 93 52 39 22
Kerne 78 90 74 93 26 3
Fernet 76 16 87 50 16 81
Suddreth 65 21 36 52 70 85
Bek 2 14 89 66 35 97
Kemler 44 63 53 90 55 2
Andera 15 61 73 95 56 31
Mcelveen 62 19 89 44 4 22
Riechman 14 61 61 19 37 98
Cozzolino 2 19 24 84 15 13
Bermudez 14 81 80 76 60 21
Lingelbach 80 81 91 63 19 98
Hearl 97 64 41 48 57 52
Tisue 75 42 1 13 49 2
Oelke 92 85 9 56 85 13
Wolfram 95 42 88 71 13 44
Wappel 10 30 95 77 60 24
Serum 38 43 58 89 97 94
Osofsky 35 94 62 35 33 81
Amemiya 54 21 73 59 35 48
Broadhurst 46 78 35 70 59 1
Wirebaugh 48 64 74 69 36 88
Wassil 10 70 69 58 17 48
Kloppenburg 93 60 42 99 79 5
Vanriper 60 5 38 43 1 16
Rudden 90 74 2 71 86 46
Delo 70 70 38 52 8 83
Burkart 47 49 60 69 57 28
Luening 69 73 90 9 53 26
Truog 7 35 46 86 73 73
Vaughns 67 63 85 48 40 71
Dinitto 73 52 7 55 26 36
Found 71 12 99 51 21 55
Garnsey 79 59 13 10 95 13
Mencke 79 53 15 84 42 29
Cordenas 61 59 91 21 27 40
Stupka 28 21 18 13 14 89
Breidigan 3 72 29 96 67 66
Obrein 21 22 81 57 93 52
Debuse 35 37 72 45 36 29
Fitzgerrel 85 23 40 69 79 19
Shoaff 44 42 66 46 28 70
Anderman 58 29 69 23 97 39
Gjelaj 30 61 50 29 45 2
Pecanty 37 63 5 13 14 48
Underdue 59 0 44 4 33 49
Patrone 16 31 70 54 76 77
Hanke 73 68 97 89 15 62
Herzbrun 62 85 26 34 69 81
Hritz 65 48 42 3 49 54
Chancy 33 61 71 60 87 60
Pier 79 41 55 98 60 11
Furth 51 11 22 4 12 68
Flachs 89 41 48 55 30 22
Mcelvaine 41 11 56 8 62 47
Marhoefer 10 51 98 41 10 77
Fleisher 5 7 14 3 52 97
Clibon 73 34 34 77 80 91
Hazlip 30 37 1 78 68 94
Mask 93 37 26 42 70 63
Nestor 43 7 17 10 53 81
Gallaugher 79 42 47 14 30 75
Bengston 83 2 71 23 78 48
Lehmann 76 80 17 25 4 20
Glenn 4 71 92 80 96 58
Filice 53 65 55 39 38 81
Desso 17 23 65 81 19 6
Caracso 84 44 19 78 97 65
Rado 14 44 55 2 66 67
Parry 14 17 84 98 49 74
Callin 15 39 96 59 77 69
Grossetete 68 18 27 38 17 13
Pitarresi 92 99 88 64 77 72
Defaber 67 98 8 92 19 64
Feleppa 44 42 13 73 86 1
Greek 67 76 41 21 31 95
Galvin 77 86 94 32 51 52
Simila 32 95 73 27 45 76
Vantine 29 48 33 75 33 75
Rockhold 73 70 43 78 79 5
Naki 36 9 19 20 89 13
Timmel 31 67 41 65 77 77
Denhartog 41 32 1 20 85 97
Peare 70 75 91 6 73 93
Honie 18 32 20 91 88 52
Treanor 4 84 37 95 67 22
Yerbich 18 30 45 39 4 59
Hillebrand 26 32 55 14 61 6
Botcher 13 34 52 78 60 43
Spolar 46 25 22 57 61 57
Lenord 45 46 49 88 89 28
Milanese 30 24 83 5 36 96
Niemitzio 30 12 86 11 20 5
Gutreuter 4 25 54 58 6 46
Gream 49 12 65 8 74 39
Degen 42 10 93 7 72 21
Hemlepp 38 93 79 4 2 95
Arcudi 60 82 82 43 10 69
Broerman 66 8 0 32 35 45
Weiker 64 3 50 13 51 40
Giannecchini 52 6 12 70 91 62
Capece 0 61 19 7 93 18
Younes 96 77 46 65 54 60
Clatterbuck 55 39 96 36 72 37
Calicutt 39 25 53 6 8 83
Havens 98 28 19 13 22 62
Brimfield 5 32 76 70 33 7
Sterry 20 10 40 41 15 88
Whitteker 93 36 60 66 33 50
Pitcavage 82 65 95 64 19 18
Wishart 21 19 12 52 94 28
Rowlins 35 57 44 4 43 22
Flecher 6 41 18 58 90 57
Gostlin 2 51 73 17 40 68
Rusche 1 68 73 70 75 80
Kolkman 33 26 43 99 73 77
Langness 93 66 80 77 44 4
Kirchmann 12 6 91 22 0 82
Narrow 18 61 15 71 63 92
Newmon 70 93 78 15 25 36
Mangold 55 45 42 63 27 39
Callens 64 75 93 15 18 12
Galdo 57 23 60 43 52 88
Argueta 45 91 22 2 1 76
Vacanti 54 93 87 10 89 46
Wiswall 62 25 89 19 5 84
Kaneakua 56 47 21 5 73 19
Hanser 48 0 5 51 16 76
Berard 89 29 26 94 52 4
Lansden 46 82 76 69 73 91
Newham 71 93 72 16 41 75
Yerka 72 31 25 10 60 99
Mccorrison 76 49 26 18 27 59
Scotton 73 75 37 11 1 43
Camuso 98 99 81 2 65 70
Agilar 61 27 77 98 82 95
Hesson 31 51 49 64 8 77
Iacovissi 12 2 46 30 27 40
Hanagan 87 87 90 15 20 77
Brodeur 19 52 4 73 22 30
Schimler 32 19 27 33 45 71
Knuteson 44 31 38 90 9 78
Morgret 73 86 45 20 86 53
Zoucha 15 3 88 85 27 70
Kolupke 77 42 87 35 47 78
Haustein 20 68 79 96 95 96
Rardin 17 27 79 1 21 19
Vivolo 83 79 85 73 92 28
Castor 96 48 65 41 39 59
Fleurent 54 81 29 57 61 26
Viltz 26 61 45 21 15 94
Afan 32 1 20 48 26 9
Kremmel 99 5 99 58 54 30
Portlock 57 79 30 44 79 29
Hysell 25 69 8 35 31 78
Purpura 86 21 31 59 71 39
Choi 16 7 62 6 89 33
Schoener 51 46 34 52 5 14
Harbottle 77 53 43 75 27 85
Odum 67 88 39 29 20 23
Weise 65 1 69 97 19 9
Orlando 4 25 93 78 62 94
Suders 64 65 69 49 91 79
Federkeil 33 80 20 26 45 41
Cosier 66 31 17 6 9 66
Ortmeyer 81 7 13 97 97 55
Shope 68 22 11 87 0 75
Kaywood 79 72 20 64 15 98
Birkmaier 94 36 57 98 93 0
Porras 69 55 99 22 25 24
Bergo 91 75 94 66 71 16
Mcconnell 89 40 33 81 86 67
Villeda 46 43 30 55 74 66
Lenig 30 15 54 1 78 93
Citizen 68 13 20 90 2 23
Pleiss 25 26 59 35 52 53
Nahl 44 99 95 82 89 96
Gorzynski 23 96 50 71 27 82
Peakes 29 81 2 98 4 14
Spang 15 1 90 2 8 7
Pinero 2 32 71 4 54 22
Berumen 5 26 87 40 21 21
Ranos 76 78 22 43 7 36
Claessens 75 32 84 82 21 56
Mercado 95 98 24 95 33 52
Ganong 29 55 31 72 18 26
Redinger 35 79 58 96 20 75
Ferretti 14 49 17 83 1 86
Monnot 87 69 5 63 95 63
Yakow 81 89 2 9 7 57
Kupres 39 37 64 33 46 37
Rebuck 61 70 91 91 52 47
Toliver 88 16 61 30 58 64
Settlemyre 50 66 45 87 75 54
Wraggs 93 41 0 53 97 75
Romaro 68 64 15 9 51 51
Herzog 83 35 71 75 48 9
Derricott 81 68 7 0 55 48
Gracie 67 99 79 75 74 60
Plew 3 72 53 23 98 79
Wellington 29 70 49 6 6 67
Hytros 73 58 78 77 82 46
Somilleda 43 81 85 65 39 1
Philben 75 27 59 24 12 26
Lillis 57 37 80 38 26 5
Kinkella 73 83 65 72 13 20
Ogiba 24 75 22 60 10 64
Hillard 87 83 95 37 87 83
Maheras 65 47 24 80 79 43
Gibb 83 51 74 1 1 19
Littfin 12 56 51 17 42 52
Zagorski 13 67 61 66 82 17
Leuty 26 19 78 65 32 72
Kerbow 2 99 80 98 96 27
Charnoski 15 45 66 85 96 99
Pettipas 81 20 12 22 28 20
Bink 86 55 98 8 51 93
Branck 81 23 83 20 93 45
Bown 28 90 88 39 90 33
Hashem 88 46 67 93 14 78
Zingg 40 85 94 5 1 14
Ledford 83 5 33 8 17 36
Ryden 18 66 66 64 66 79
Mackler 11 18 86 49 77 59
Huitink 32 3 45 96 40 24
Miessner 31 93 17 44 90 11
Alberry 93 19 92 50 20 21
Hosner 50 3 70 31 47 64
